document_id,selected_occupation,source_type,source_name,source_reference,document_text
RAG_DOC_0656,Delivery Driver,O*NET Task,O*NET,53-3033.00,"For Delivery Driver, O*NET lists the following occupational task: Report delays, accidents, or other traffic and transportation situations to bases or other vehicles, using telephones or mobile two-way radios.. O*NET occupation: Light Truck Drivers (53-3033.00)."
RAG_DOC_0657,Delivery Driver,O*NET Task,O*NET,53-3033.00,"For Delivery Driver, O*NET lists the following occupational task: Perform emergency repairs, such as changing tires or installing light bulbs, fuses, tire chains, or spark plugs.. O*NET occupation: Light Truck Drivers (53-3033.00)."
RAG_DOC_0658,"Driver, Truck",Canadian Labour Demand,Government of Canada Job Bank,73300,"For Driver, Truck in the Canadian labour-market dataset, there are 1423 job postings and 3705 total vacancies across 12 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 88.80%."
RAG_DOC_0659,Retail Sales Associate,Canadian Labour Demand,Government of Canada Job Bank,64100,"For Retail Sales Associate in the Canadian labour-market dataset, there are 1876 job postings and 2449 total vacancies across 13 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 86.44%."
RAG_DOC_0660,Inside Sales Representative,Canadian Labour Demand,Government of Canada Job Bank,64100,"For Inside Sales Representative in the Canadian labour-market dataset, there are 1876 job postings and 2449 total vacancies across 13 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 86.44%."
RAG_DOC_0661,Food Service Supervisor,Canadian Labour Demand,Government of Canada Job Bank,62020,"For Food Service Supervisor in the Canadian labour-market dataset, there are 1061 job postings and 2524 total vacancies across 12 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 68.33%."
RAG_DOC_0662,Restaurant Manager,Canadian Labour Demand,Government of Canada Job Bank,60030,"For Restaurant Manager in the Canadian labour-market dataset, there are 1139 job postings and 1473 total vacancies across 12 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 58.65%."
RAG_DOC_0663,Office Administrator,Canadian Labour Demand,Government of Canada Job Bank,13100,"For Office Administrator in the Canadian labour-market dataset, there are 676 job postings and 1709 total vacancies across 13 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 52.86%."
RAG_DOC_0664,Office Manager,Canadian Labour Demand,Government of Canada Job Bank,13100,"For Office Manager in the Canadian labour-market dataset, there are 676 job postings and 1709 total vacancies across 13 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 52.86%."
RAG_DOC_0665,Continuing Care Assistant,Canadian Labour Demand,Government of Canada Job Bank,33102,"For Continuing Care Assistant in the Canadian labour-market dataset, there are 819 job postings and 1172 total vacancies across 9 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 43.96%."
RAG_DOC_0666,Administrative Assistant,Canadian Labour Demand,Government of Canada Job Bank,13110,"For Administrative Assistant in the Canadian labour-market dataset, there are 812 job postings and 890 total vacancies across 11 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 43.85%."
RAG_DOC_0667,Delivery Driver,Canadian Labour Demand,Government of Canada Job Bank,75201,"For Delivery Driver in the Canadian labour-market dataset, there are 557 job postings and 622 total vacancies across 12 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 37.05%."
RAG_DOC_0668,Secondary School Teacher,Canadian Labour Demand,Government of Canada Job Bank,41220,"For Secondary School Teacher in the Canadian labour-market dataset, there are 681 job postings and 740 total vacancies across 9 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 36.36%."
RAG_DOC_0669,Licensed Practical Nurse (L.P.N.),Canadian Labour Demand,Government of Canada Job Bank,32101,"For Licensed Practical Nurse (L.P.N.) in the Canadian labour-market dataset, there are 437 job postings and 527 total vacancies across 10 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 30.39%."
RAG_DOC_0670,Bookkeeper,Canadian Labour Demand,Government of Canada Job Bank,12200,"For Bookkeeper in the Canadian labour-market dataset, there are 396 job postings and 422 total vacancies across 11 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 29.92%."
RAG_DOC_0671,Information Technology (IT) Analyst,Canadian Labour Demand,Government of Canada Job Bank,21222,"For Information Technology (IT) Analyst in the Canadian labour-market dataset, there are 347 job postings and 357 total vacancies across 10 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 26.64%."
RAG_DOC_0672,Software Developer,Canadian Labour Demand,Government of Canada Job Bank,21232,"For Software Developer in the Canadian labour-market dataset, there are 323 job postings and 344 total vacancies across 8 provinces or territories represented in the dataset. The project-derived Canadian labour-demand score is 22.91%."
RAG_DOC_0673,Software Developer,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Software Developer, the project crosswalk identifies 20 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0674,Information Technology (IT) Analyst,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Information Technology (IT) Analyst, the project crosswalk identifies 22 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0675,Secondary School Teacher,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Secondary School Teacher, the project crosswalk identifies 92 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0676,Bookkeeper,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Bookkeeper, the project crosswalk identifies 1 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0677,Licensed Practical Nurse (L.P.N.),CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Licensed Practical Nurse (L.P.N.), the project crosswalk identifies 2 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0678,Office Manager,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Office Manager, the project crosswalk identifies 13 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0679,Office Administrator,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Office Administrator, the project crosswalk identifies 13 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0680,Administrative Assistant,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Administrative Assistant, the project crosswalk identifies 2 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0681,"Driver, Truck",CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Driver, Truck, the project crosswalk identifies 1 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0682,Inside Sales Representative,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Inside Sales Representative, no mapped CIP education pathway is available in the current project crosswalk. Status: No CIP pathway in crosswalk."
RAG_DOC_0683,Retail Sales Associate,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Retail Sales Associate, no mapped CIP education pathway is available in the current project crosswalk. Status: No CIP pathway in crosswalk."
RAG_DOC_0684,Food Service Supervisor,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Food Service Supervisor, the project crosswalk identifies 5 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0685,Continuing Care Assistant,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Continuing Care Assistant, the project crosswalk identifies 3 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0686,Delivery Driver,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Delivery Driver, the project crosswalk identifies 1 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0687,Restaurant Manager,CIP Education Pathway,CIP / Project Crosswalk,CIP2020,"For Restaurant Manager, the project crosswalk identifies 10 mapped CIP education program pathways. Status: CIP pathway available."
RAG_DOC_0688,Administrative Assistant,Integrated Occupation Profile,Integrated O*NET-CIP Profile,43-6014.00,"Integrated profile for Administrative Assistant: O*NET occupation Secretaries and Administrative Assistants, Except Legal, Medical, and Executive (43-6014.00); Job Zone 2; 12 O*NET education records; 29 training records; 2 mapped CIP programs; and 2 CIP-SOC mapping records."
RAG_DOC_0689,Bookkeeper,Integrated Occupation Profile,Integrated O*NET-CIP Profile,43-3031.00,"Integrated profile for Bookkeeper: O*NET occupation Bookkeeping, Accounting, and Auditing Clerks (43-3031.00); Job Zone 3; 12 O*NET education records; 29 training records; 1 mapped CIP programs; and 1 CIP-SOC mapping records."
RAG_DOC_0690,Continuing Care Assistant,Integrated Occupation Profile,Integrated O*NET-CIP Profile,31-1131.00,Integrated profile for Continuing Care Assistant: O*NET occupation Nursing Assistants (31-1131.00); Job Zone 3; 12 O*NET education records; 29 training records; 3 mapped CIP programs; and 3 CIP-SOC mapping records.
RAG_DOC_0691,Continuing Care Assistant,Integrated Occupation Profile,Integrated O*NET-CIP Profile,31-1132.00,Integrated profile for Continuing Care Assistant: O*NET occupation Orderlies (31-1132.00); Job Zone 2; 12 O*NET education records; 29 training records; 1 mapped CIP programs; and 1 CIP-SOC mapping records.
RAG_DOC_0692,Delivery Driver,Integrated Occupation Profile,Integrated O*NET-CIP Profile,53-3033.00,Integrated profile for Delivery Driver: O*NET occupation Light Truck Drivers (53-3033.00); Job Zone 2; 12 O*NET education records; 29 training records; 1 mapped CIP programs; and 1 CIP-SOC mapping records.
RAG_DOC_0693,"Driver, Truck",Integrated Occupation Profile,Integrated O*NET-CIP Profile,53-3032.00,"Integrated profile for Driver, Truck: O*NET occupation Heavy and Tractor-Trailer Truck Drivers (53-3032.00); Job Zone 2; 12 O*NET education records; 29 training records; 1 mapped CIP programs; and 1 CIP-SOC mapping records."
RAG_DOC_0694,Food Service Supervisor,Integrated Occupation Profile,Integrated O*NET-CIP Profile,35-1012.00,Integrated profile for Food Service Supervisor: O*NET occupation First-Line Supervisors of Food Preparation and Serving Workers (35-1012.00); Job Zone 2; 12 O*NET education records; 29 training records; 5 mapped CIP programs; and 5 CIP-SOC mapping records.
RAG_DOC_0695,Information Technology (IT) Analyst,Integrated Occupation Profile,Integrated O*NET-CIP Profile,15-1211.00,Integrated profile for Information Technology (IT) Analyst: O*NET occupation Computer Systems Analysts (15-1211.00); Job Zone 4; 12 O*NET education records; 29 training records; 4 mapped CIP programs; and 4 CIP-SOC mapping records.
