candidate_id,selected_occupation,skill,importance,level,candidate_evidence,skill_gap_priority,demand_percentage,prescriptive_priority_score,prescriptive_priority_percentage,skill_priority_rank,cip_program_count,cip_pathway_available,cip_status,education_action,priority_level,demand_level,prescriptive_action
Candidate_058,Continuing Care Assistant,Science,1.75,0.88,0.0,0.263,43.96,0.334,33.36,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Delivery Driver,Monitoring,3.12,2.75,0.0,0.587,37.05,0.5,50.04,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Monitoring as a medium-priority skill gap (50.04%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Delivery Driver,Mathematics,2.25,2.12,0.0,0.43700000000000006,37.05,0.41,41.04,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Delivery Driver,Science,1.12,0.12,0.0,0.12400000000000001,37.05,0.223,22.26,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,"Driver, Truck",Monitoring,3.12,3.0,0.0,0.612,88.8,0.722,72.24,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,High,Prioritize developing Monitoring. The skill gap has high prescriptive priority (72.24%) and the occupation has high Canadian labour demand (88.80%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,"Driver, Truck",Mathematics,2.0,1.88,0.0,0.388,88.8,0.588,58.8,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,High,Consider developing Mathematics because the target occupation shows high Canadian labour demand (88.80%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,"Driver, Truck",Science,1.0,0.0,0.0,0.1,88.8,0.415,41.52,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,High,Consider developing Science because the target occupation shows high Canadian labour demand (88.80%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Food Service Supervisor,Monitoring,3.88,4.0,0.0,0.788,68.33,0.746,74.61,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,Moderate,Prioritize developing Monitoring. The skill gap has high prescriptive priority (74.61%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Food Service Supervisor,Mathematics,3.0,3.0,0.0,0.6,68.33,0.633,63.33,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (63.33%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Food Service Supervisor,Science,1.0,0.0,0.0,0.1,68.33,0.333,33.33,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Information Technology (IT) Analyst,Monitoring,3.62,4.0,0.0,0.762,26.64,0.564,56.38,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Monitoring as a medium-priority skill gap (56.38%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Information Technology (IT) Analyst,Mathematics,3.0,3.38,0.0,0.6379999999999999,26.64,0.489,48.94,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Information Technology (IT) Analyst,Science,2.75,3.12,0.0,0.587,26.64,0.459,45.88,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Inside Sales Representative,Monitoring,3.0,3.12,0.0,0.612,86.44,0.713,71.3,1,0,False,No CIP pathway in crosswalk,Investigate education/training pathways separately,High,High,Prioritize developing Monitoring. The skill gap has high prescriptive priority (71.30%) and the occupation has high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Inside Sales Representative,Mathematics,2.62,2.0,0.0,0.462,86.44,0.623,62.3,2,0,False,No CIP pathway in crosswalk,Investigate education/training pathways separately,Medium,High,Consider developing Mathematics because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Inside Sales Representative,Science,1.0,0.0,0.0,0.1,86.44,0.406,40.58,3,0,False,No CIP pathway in crosswalk,Investigate education/training pathways separately,Lower,High,Consider developing Science because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Licensed Practical Nurse (L.P.N.),Monitoring,3.88,4.0,0.0,0.788,30.39,0.594,59.44,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Monitoring as a medium-priority skill gap (59.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Licensed Practical Nurse (L.P.N.),Mathematics,2.88,2.88,0.0,0.576,30.39,0.467,46.72,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Licensed Practical Nurse (L.P.N.),Science,2.62,2.62,0.0,0.524,30.39,0.436,43.6,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Office Administrator,Monitoring,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Monitoring as a medium-priority skill gap (69.14%). Review mapped CIP education pathways for this occupation.
Candidate_058,Office Administrator,Mathematics,2.75,2.75,0.0,0.55,52.86,0.541,54.14,2,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (54.14%). Review mapped CIP education pathways for this occupation.
Candidate_058,Office Administrator,Science,1.38,0.38,0.0,0.176,52.86,0.317,31.7,3,13,True,CIP pathway available,Review mapped CIP education pathways,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_058,Office Manager,Monitoring,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Monitoring as a medium-priority skill gap (69.14%). Review mapped CIP education pathways for this occupation.
Candidate_058,Office Manager,Mathematics,2.75,2.75,0.0,0.55,52.86,0.541,54.14,2,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (54.14%). Review mapped CIP education pathways for this occupation.
Candidate_058,Office Manager,Science,1.0,0.0,0.0,0.1,52.86,0.271,27.14,3,13,True,CIP pathway available,Review mapped CIP education pathways,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_058,Restaurant Manager,Monitoring,3.88,3.88,0.0,0.776,58.65,0.7,70.02,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,Moderate,Prioritize developing Monitoring. The skill gap has high prescriptive priority (70.02%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Restaurant Manager,Mathematics,2.88,2.88,0.0,0.576,58.65,0.58,58.02,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (58.02%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
